시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
충청남도 천안서북구 쌍용동,1367,1367,0,월봉청솔1단지,50.16,202109,11,"15,000",4,2000,월봉4로 140-9,
충청남도 천안서북구 쌍용동,1367,1367,0,월봉청솔1단지,50.16,202109,11,"16,300",14,2000,월봉4로 140-9,
충청남도 천안서북구 쌍용동,1367,1367,0,월봉청솔1단지,50.16,202109,11,"16,100",7,2000,월봉4로 140-9,20210924
충청남도 천안서북구 쌍용동,1367,1367,0,월봉청솔1단지,50.16,202109,14,"14,600",9,2000,월봉4로 140-9,
충청남도 천안서북구 쌍용동,1367,1367,0,월봉청솔1단지,50.16,202109,15,"15,300",3,2000,월봉4로 140-9,
충청남도 천안서북구 쌍용동,1367,1367,0,월봉청솔1단지,50.16,202109,15,"16,000",15,2000,월봉4로 140-9,
충청남도 천안서북구 쌍용동,1367,1367,0,월봉청솔1단지,50.16,202109,24,"15,000",4,2000,월봉4로 140-9,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,2,"14,000",14,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,2,"14,600",2,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,3,"15,200",4,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,3,"14,700",4,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,3,"15,200",4,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,3,"15,300",6,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,4,"15,000",4,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,7,"14,000",4,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,9,"15,000",4,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,10,"16,000",10,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,10,"15,000",14,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,10,"15,000",14,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,10,"13,800",3,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,11,"15,000",7,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,11,"14,800",6,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,11,"14,350",2,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,12,"14,000",9,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,12,"16,000",10,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,13,"15,300",2,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,14,"16,500",6,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,14,"15,000",15,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,16,"15,200",13,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,17,"14,900",2,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,17,"15,700",8,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,24,"15,400",7,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,25,"16,500",12,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,1561,1561,0,월봉청솔2차,48.45,202109,30,"15,200",7,2000,월봉7길 77,
충청남도 천안서북구 쌍용동,848,848,0,일성,124.02,202109,5,"20,000",1,1992,봉서7길 13,
충청남도 천안서북구 쌍용동,848,848,0,일성,84.72,202109,9,"19,800",14,1992,봉서7길 13,
충청남도 천안서북구 쌍용동,848,848,0,일성,74.69,202109,10,"13,900",1,1992,봉서7길 13,
충청남도 천안서북구 쌍용동,848,848,0,일성,124.02,202109,17,"19,500",15,1992,봉서7길 13,
충청남도 천안서북구 쌍용동,848,848,0,일성,74.69,202109,25,"16,000",12,1992,봉서7길 13,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),59.68,202109,3,"16,700",7,1994,쌍용17길 25,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),84.95,202109,10,"20,000",18,1994,쌍용18길 36,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),84.92,202109,13,"20,000",12,1994,쌍용18길 36,20210915
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),59.68,202109,13,"18,800",6,1994,쌍용17길 25,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),59.68,202109,14,"16,000",16,1994,쌍용17길 25,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),59.68,202109,15,"19,800",2,1994,쌍용17길 25,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),59.68,202109,18,"17,700",16,1994,쌍용17길 25,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),59.68,202109,23,"18,000",2,1994,쌍용17길 25,
충청남도 천안서북구 쌍용동,652,652,0,일성3차(능수),59.68,202109,26,"18,300",4,1994,쌍용17길 25,
충청남도 천안서북구 쌍용동,657,657,0,일성다래,59.68,202109,9,"15,500",8,1996,쌍용16길 41,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,49.77,202109,2,"12,700",6,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,41.85,202109,2,"8,400",1,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,49.77,202109,4,"12,000",8,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,49.77,202109,6,"10,100",6,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,41.85,202109,16,"9,300",5,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,49.77,202109,24,"11,300",11,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,58.65,202109,24,"15,500",6,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,41.85,202109,25,"8,400",7,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,41.85,202109,26,"7,300",1,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1282,1282,0,주공7단지2차,59.97,202109,28,"12,000",15,1995,쌍용11길 55,
충청남도 천안서북구 쌍용동,1289,1289,0,주공7단지3차,59.85,202109,3,"13,500",15,1995,쌍용11길 58,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,1,"15,400",5,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,1,"11,800",1,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,2,"14,000",10,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,39.69,202109,4,"9,000",9,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,4,"13,950",13,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,39.69,202109,4,"10,200",6,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,59.71,202109,5,"16,700",7,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,5,"12,300",2,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,7,"13,500",6,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,8,"13,800",3,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,10,"13,900",1,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,11,"14,450",13,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,11,"15,500",10,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,39.69,202109,16,"9,800",7,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,16,"14,900",13,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,49.77,202109,18,"13,900",1,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,59.71,202109,18,"19,000",11,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,1914,1914,0,주공9,39.69,202109,25,"11,500",5,1998,봉서산샛길 65,
충청남도 천안서북구 쌍용동,2134,2134,0,천안 쌍용역 코오롱하늘채,59.93,202109,4,"33,500",12,2018,월봉로 15,
충청남도 천안서북구 쌍용동,2134,2134,0,천안 쌍용역 코오롱하늘채,70.87,202109,10,"41,800",10,2018,월봉로 15,
충청남도 천안서북구 쌍용동,2134,2134,0,천안 쌍용역 코오롱하늘채,59.93,202109,11,"32,000",26,2018,월봉로 15,
충청남도 천안서북구 쌍용동,565,565,0,한라동백,59.76,202109,3,"17,500",16,1995,쌍용17길 13,
충청남도 천안서북구 쌍용동,565,565,0,한라동백,59.76,202109,4,"16,500",12,1995,쌍용17길 13,
충청남도 천안서북구 쌍용동,565,565,0,한라동백,59.76,202109,6,"16,950",1,1995,쌍용17길 13,
충청남도 천안서북구 쌍용동,565,565,0,한라동백,59.76,202109,8,"16,000",4,1995,쌍용17길 13,
충청남도 천안서북구 쌍용동,565,565,0,한라동백,59.76,202109,10,"16,600",6,1995,쌍용17길 13,
충청남도 천안서북구 쌍용동,565,565,0,한라동백,59.76,202109,25,"18,500",13,1995,쌍용17길 13,
충청남도 천안서북구 쌍용동,1363-1,1363,1,해누리선경,84.972,202109,1,"21,000",15,1996,충무로 158-10,
충청남도 천안서북구 쌍용동,1363-1,1363,1,해누리선경,59.796,202109,2,"18,000",4,1996,충무로 158-10,
충청남도 천안서북구 쌍용동,1363-1,1363,1,해누리선경,59.796,202109,18,"19,800",12,1996,충무로 158-10,
충청남도 천안서북구 쌍용동,1363-1,1363,1,해누리선경,59.796,202109,24,"19,800",21,1996,충무로 158-10,
충청남도 천안서북구 쌍용동,388-2,388,2,현대3,59.4,202109,3,"9,900",14,1994,충무로 208,20210924
충청남도 천안서북구 쌍용동,388-2,388,2,현대3,59.4,202109,4,"13,700",9,1994,충무로 208,
충청남도 천안서북구 쌍용동,388-2,388,2,현대3,59.4,202109,14,"13,200",15,1994,충무로 208,
충청남도 천안서북구 쌍용동,2045,2045,0,현대6차1단지,84.718,202109,1,"29,900",5,2004,충무로 124-24,
충청남도 천안서북구 쌍용동,2045,2045,0,현대6차1단지,84.718,202109,7,"31,000",12,2004,충무로 124-24,
충청남도 천안서북구 쌍용동,2045,2045,0,현대6차1단지,59.367,202109,18,"22,800",7,2004,충무로 124-24,
충청남도 천안서북구 와촌동,173,173,0,신동아파밀리에,84.9816,202109,13,"30,000",7,2005,천안천4길 18-10,
충청남도 천안서북구 입장면 기로리,Jan-86,86,1,주성레이크빌,30.2257,202109,30,"3,000",3,2003,위례성로 1909-3,
충청남도 천안서북구 입장면 도림리,341-1,341,1,한성,39.512,202109,10,"4,400",4,1999,도림길 10,
충청남도 천안서북구 입장면 신덕리,200-21,200,21,연합,59.52,202109,13,"4,500",5,1992,성진로 718,
충청남도 천안서북구 입장면 신두리,393-17,393,17,거봉,56.98,202109,23,"4,100",4,1999,성진로 619,
충청남도 천안서북구 입장면 하장리,84,84,0,연합초원,59.49,202109,11,"7,450",3,1996,입장로 121,
충청남도 천안서북구 입장면 하장리,84,84,0,연합초원,53.82,202109,12,"7,000",1,1996,입장로 121,
충청남도 천안서북구 입장면 하장리,84,84,0,연합초원,59.49,202109,14,"7,400",4,1996,입장로 121,
충청남도 천안서북구 입장면 하장리,84,84,0,연합초원,53.82,202109,24,"6,300",4,1996,입장로 121,
충청남도 천안서북구 직산읍 군동리,39,39,0,희홍 밸러-뷰,56.0499,202109,7,"7,400",3,2010,직산로 252-10,
충청남도 천안서북구 직산읍 군동리,39,39,0,희홍 밸러-뷰,56.0499,202109,13,"7,300",2,2010,직산로 252-10,
충청남도 천안서북구 직산읍 군동리,39,39,0,희홍 밸러-뷰,56.0499,202109,14,"8,000",1,2010,직산로 252-10,
충청남도 천안서북구 직산읍 군서리,428-5,428,5,청호7차,55.84,202109,6,"4,100",4,1995,군수1길 78-23,
충청남도 천안서북구 직산읍 군서리,428-5,428,5,청호7차,55.84,202109,6,"4,100",4,1995,군수1길 78-23,20210913
충청남도 천안서북구 직산읍 군서리,428-5,428,5,청호7차,55.84,202109,13,"4,800",4,1995,군수1길 78-23,
충청남도 천안서북구 직산읍 모시리,242-5,242,5,대림,39.95,202109,1,"4,800",4,1998,2공단5로 169,
충청남도 천안서북구 직산읍 모시리,242-5,242,5,대림,39.95,202109,7,"4,900",2,1998,2공단5로 169,
충청남도 천안서북구 직산읍 모시리,253-38,253,38,동보호수마을,25.725,202109,2,"1,600",8,1997,상덕로 32,
충청남도 천안서북구 직산읍 모시리,253-38,253,38,동보호수마을,25.725,202109,15,"1,650",6,1997,상덕로 32,
충청남도 천안서북구 직산읍 모시리,253-38,253,38,동보호수마을,25.725,202109,15,"2,000",6,1997,상덕로 32,20210917
충청남도 천안서북구 직산읍 모시리,206-13,206,13,우성8차,49.71,202109,4,"5,800",8,1995,자은가리1길 68,
충청남도 천안서북구 직산읍 모시리,206-13,206,13,우성8차,49.71,202109,11,"4,300",12,1995,자은가리1길 68,
충청남도 천안서북구 직산읍 모시리,206-13,206,13,우성8차,49.71,202109,16,"4,750",9,1995,자은가리1길 68,
충청남도 천안서북구 직산읍 모시리,206-13,206,13,우성8차,49.71,202109,27,"5,000",3,1995,자은가리1길 68,
충청남도 천안서북구 직산읍 부송리,152-16,152,16,청솔,59.74,202109,2,"4,400",5,1995,부송로 355,
충청남도 천안서북구 직산읍 부송리,152-16,152,16,청솔,59.74,202109,15,"4,700",4,1995,부송로 355,
충청남도 천안서북구 직산읍 부송리,152-16,152,16,청솔,59.74,202109,23,"4,100",4,1995,부송로 355,
충청남도 천안서북구 직산읍 부송리,Mar-60,60,3,청호4차,53.7,202109,6,"3,200",6,1992,송기길 23,
충청남도 천안서북구 직산읍 부송리,Mar-60,60,3,청호4차,59.55,202109,16,"4,200",4,1992,송기길 23,
충청남도 천안서북구 직산읍 삼은리,Apr-72,72,4,일진,64.74,202109,25,"7,000",3,1990,삼은5길 14,
충청남도 천안서북구 직산읍 삼은리,69-14,69,14,정석,51.79,202109,27,"6,000",4,1991,직산로 18-23,
충청남도 천안서북구 직산읍 삼은리,69-14,69,14,정석,51.79,202109,27,"6,000",3,1991,직산로 18-23,
충청남도 천안서북구 직산읍 삼은리,584,584,0,직산 한양수자인 아이림 아파트,63.8481,202109,9,"20,000",1,2019,천안밸리로 22-11,
충청남도 천안서북구 직산읍 삼은리,Mar-74,74,3,직산세광엔리치빌1차2단지,88.7628,202109,25,"20,300",10,2005,삼은4길 18-23,
충청남도 천안서북구 직산읍 삼은리,395,395,0,직산코아루,84.943,202109,13,"18,400",11,2005,삼은3길 34,
충청남도 천안서북구 직산읍 삼은리,70,70,0,직산한도,45.945,202109,7,"6,800",7,1993,직산로 24,
충청남도 천안서북구 직산읍 삼은리,70,70,0,직산한도,73.755,202109,8,"11,500",12,1993,직산로 24,
충청남도 천안서북구 직산읍 삼은리,70,70,0,직산한도,63.225,202109,13,"9,400",12,1993,직산로 24,
충청남도 천안서북구 직산읍 삼은리,70,70,0,직산한도,44.325,202109,25,"7,500",12,1993,직산로 24,
충청남도 천안서북구 직산읍 삼은리,70,70,0,직산한도,44.325,202109,27,"6,500",11,1993,직산로 24,
충청남도 천안서북구 직산읍 삼은리,72-19,72,19,청림,32.82,202109,1,"3,000",2,1990,삼은5길 18,
충청남도 천안서북구 직산읍 삼은리,72-19,72,19,청림,32.82,202109,5,"2,900",5,1990,삼은5길 18,
충청남도 천안서북구 직산읍 삼은리,72-19,72,19,청림,32.82,202109,5,"2,900",5,1990,삼은5길 18,20210915
충청남도 천안서북구 직산읍 삼은리,72-19,72,19,청림,32.82,202109,18,"3,950",2,1990,삼은5길 18,
충청남도 천안서북구 직산읍 삼은리,72-19,72,19,청림,32.82,202109,24,"3,300",4,1990,삼은5길 18,
충청남도 천안서북구 직산읍 삼은리,72-19,72,19,청림,32.82,202109,25,"3,950",1,1990,삼은5길 18,
충청남도 천안서북구 직산읍 삼은리,Jul-59,59,7,청호6차,59.765,202109,6,"12,000",6,1995,직산로 18-41,
충청남도 천안서북구 직산읍 삼은리,Jul-59,59,7,청호6차,59.765,202109,11,"10,500",10,1995,직산로 18-41,
충청남도 천안서북구 직산읍 삼은리,Jul-59,59,7,청호6차,59.765,202109,27,"9,800",12,1995,직산로 18-41,
충청남도 천안서북구 직산읍 상덕리,107,107,0,직산산호,49.8,202109,2,"3,300",5,1997,양당율금길 4-30,
충청남도 천안서북구 직산읍 상덕리,107,107,0,직산산호,49.8,202109,5,"3,300",15,1997,양당율금길 4-30,
충청남도 천안서북구 직산읍 상덕리,107,107,0,직산산호,49.8,202109,8,"3,300",12,1997,양당율금길 4-30,
